epoch,lr-AdamW,step,train/acc,train/acc_s0_1,train/acc_s1_2,train/acc_s2_4,train/acc_s3_8,train/acc_s4_16,train/loss_epoch,train/loss_s0_1_epoch,train/loss_s0_1_step,train/loss_s1_2_epoch,train/loss_s1_2_step,train/loss_s2_4_epoch,train/loss_s2_4_step,train/loss_s3_8_epoch,train/loss_s3_8_step,train/loss_s4_16_epoch,train/loss_s4_16_step,train/loss_step
205,,205,,,,,,,,,4.327203714638017e-05,,4.7443874791497365e-05,,0.21061667799949646,,0.1420697718858719,,0.0002507124445401132,0.036735329777002335
205,,205,0.9846041202545166,1.0,1.0,0.923828125,0.93701171875,1.0,0.036735329777002335,4.327203714638017e-05,,4.7443874791497365e-05,,0.21061667799949646,,0.1420697718858719,,0.0002507124445401132,,
,0.001,206,,,,,,,,,,,,,,,,,,
206,,206,,,,,,,,,4.8040190449682996e-05,,5.3791307436767966e-05,,0.21376413106918335,,0.14218413829803467,,0.0002590699295978993,0.03691083937883377
206,,206,0.9843291640281677,1.0,1.0,0.921875,0.93603515625,1.0,0.03691083937883377,4.8040190449682996e-05,,5.3791307436767966e-05,,0.21376413106918335,,0.14218413829803467,,0.0002590699295978993,,
,0.001,207,,,,,,,,,,,,,,,,,,
207,,207,,,,,,,,,4.160317621426657e-05,,4.392743721837178e-05,,0.2206157147884369,,0.14377295970916748,,0.0002620190498419106,0.03753259405493736
207,,207,0.9841458797454834,1.0,1.0,0.923828125,0.9345703125,1.0,0.03753259405493736,4.160317621426657e-05,,4.392743721837178e-05,,0.2206157147884369,,0.14377295970916748,,0.0002620190498419106,,
,0.001,208,,,,,,,,,,,,,,,,,,
208,,208,,,,,,,,,5.173549288883805e-05,,5.53707177459728e-05,,0.21140530705451965,,0.14182882010936737,,0.0002536709071137011,0.03672944754362106
208,,208,0.984512448310852,1.0,1.0,0.921875,0.93701171875,1.0,0.03672944754362106,5.173549288883805e-05,,5.53707177459728e-05,,0.21140530705451965,,0.14182882010936737,,0.0002536709071137011,,
,0.001,209,,,,,,,,,,,,,,,,,,
209,,209,,,,,,,,,5.519237674889155e-05,,6.499592564068735e-05,,0.2158210128545761,,0.14565108716487885,,0.0002625297347549349,0.037660785019397736
209,,209,0.9840542674064636,1.0,1.0,0.921875,0.9345703125,1.0,0.037660785019397736,5.519237674889155e-05,,6.499592564068735e-05,,0.2158210128545761,,0.14565108716487885,,0.0002625297347549349,,
,0.001,210,,,,,,,,,,,,,,,,,,
210,,210,,,,,,,,,5.4596363042946905e-05,,5.7337463658768684e-05,,0.21545153856277466,,0.1442127823829651,,0.0002656727156136185,0.03737577423453331
210,,210,0.984512448310852,1.0,1.0,0.923828125,0.9365234375,1.0,0.03737577423453331,5.4596363042946905e-05,,5.7337463658768684e-05,,0.21545153856277466,,0.1442127823829651,,0.0002656727156136185,,
,0.001,211,,,,,,,,,,,,,,,,,,
211,,211,,,,,,,,,5.8410845667822286e-05,,6.097304867580533e-05,,0.2134971022605896,,0.14303167164325714,,0.00027762557147070765,0.03707142546772957
211,,211,0.984512448310852,1.0,1.0,0.923828125,0.9365234375,1.0,0.03707142546772957,5.8410845667822286e-05,,6.097304867580533e-05,,0.2134971022605896,,0.14303167164325714,,0.00027762557147070765,,
,0.001,212,,,,,,,,,,,,,,,,,,
212,,212,,,,,,,,,6.890059739816934e-05,,7.944840763229877e-05,,0.21547791361808777,,0.1431901454925537,,0.0002762043150141835,0.037193287163972855
212,,212,0.9841458797454834,1.0,1.0,0.921875,0.93505859375,1.0,0.037193287163972855,6.890059739816934e-05,,7.944840763229877e-05,,0.21547791361808777,,0.1431901454925537,,0.0002762043150141835,,
,0.001,213,,,,,,,,,,,,,,,,,,
213,,213,,,,,,,,,6.663577369181439e-05,,7.620041287736967e-05,,0.2107885181903839,,0.1418403536081314,,0.0002701010962482542,0.036715298891067505
213,,213,0.9844208359718323,1.0,1.0,0.923828125,0.93603515625,1.0,0.036715298891067505,6.663577369181439e-05,,7.620041287736967e-05,,0.2107885181903839,,0.1418403536081314,,0.0002701010962482542,,
,0.001,214,,,,,,,,,,,,,,,,,,
214,,214,,,,,,,,,6.5205356804654e-05,,7.518731581512839e-05,,0.21356640756130219,,0.140769362449646,,0.0002703313366509974,0.036644790321588516
214,,214,0.9844208359718323,1.0,1.0,0.923828125,0.93603515625,1.0,0.036644790321588516,6.5205356804654e-05,,7.518731581512839e-05,,0.21356640756130219,,0.140769362449646,,0.0002703313366509974,,
,0.001,215,,,,,,,,,,,,,,,,,,
215,,215,,,,,,,,,7.521823135903105e-05,,8.85966801433824e-05,,0.21130309998989105,,0.14170269668102264,,0.0002742506330832839,0.03671689331531525
215,,215,0.9844208359718323,1.0,1.0,0.921875,0.9365234375,1.0,0.03671689331531525,7.521823135903105e-05,,8.85966801433824e-05,,0.21130309998989105,,0.14170269668102264,,0.0002742506330832839,,
,0.001,216,,,,,,,,,,,,,,,,,,
216,,216,,,,,,,,,8.34430247778073e-05,,9.723803668748587e-05,,0.2112559676170349,,0.14102023839950562,,0.0002621621824800968,0.03657764568924904
216,,216,0.984512448310852,1.0,1.0,0.923828125,0.9365234375,1.0,0.03657764568924904,8.34430247778073e-05,,9.723803668748587e-05,,0.2112559676170349,,0.14102023839950562,,0.0002621621824800968,,
,0.001,217,,,,,,,,,,,,,,,,,,
217,,217,,,,,,,,,8.082063141046092e-05,,9.518193837720901e-05,,0.2108907550573349,,0.13982199132442474,,0.0002546451287344098,0.03632994368672371
217,,217,0.9846957325935364,1.0,1.0,0.923828125,0.9375,1.0,0.03632994368672371,8.082063141046092e-05,,9.518193837720901e-05,,0.2108907550573349,,0.13982199132442474,,0.0002546451287344098,,
,0.001,218,,,,,,,,,,,,,,,,,,
218,,218,,,,,,,,,7.438383181579411e-05,,9.151676204055548e-05,,0.21148857474327087,,0.13973380625247955,,0.00025426544016227126,0.036341093480587006
218,,218,0.9846957325935364,1.0,1.0,0.923828125,0.9375,1.0,0.036341093480587006,7.438383181579411e-05,,9.151676204055548e-05,,0.21148857474327087,,0.13973380625247955,,0.00025426544016227126,,
,0.001,219,,,,,,,,,,,,,,,,,,
219,,219,,,,,,,,,7.73638384998776e-05,,9.592682181391865e-05,,0.21037836372852325,,0.13977374136447906,,0.0002487816091161221,0.03629244118928909
219,,219,0.9843291640281677,1.0,1.0,0.923828125,0.935546875,1.0,0.03629244118928909,7.73638384998776e-05,,9.592682181391865e-05,,0.21037836372852325,,0.13977374136447906,,0.0002487816091161221,,
,0.001,220,,,,,,,,,,,,,,,,,,
220,,220,,,,,,,,,8.225102646974847e-05,,0.00010191618639510125,,0.21133628487586975,,0.13937437534332275,,0.0002460139221511781,0.036260440945625305
220,,220,0.984512448310852,1.0,1.0,0.923828125,0.9365234375,1.0,0.036260440945625305,8.225102646974847e-05,,0.00010191618639510125,,0.21133628487586975,,0.13937437534332275,,0.0002460139221511781,,
,0.001,221,,,,,,,,,,,,,,,,,,
221,,221,,,,,,,,,7.772143726469949e-05,,9.932386456057429e-05,,0.2104748636484146,,0.13907109200954437,,0.00023960361431818455,0.0361582413315773
221,,221,0.9846957325935364,1.0,1.0,0.923828125,0.9375,1.0,0.0361582413315773,7.772143726469949e-05,,9.932386456057429e-05,,0.2104748636484146,,0.13907109200954437,,0.00023960361431818455,,
,0.001,222,,,,,,,,,,,,,,,,,,
222,,222,,,,,,,,,7.533743337262422e-05,,9.467548079555854e-05,,0.21089118719100952,,0.13893210887908936,,0.00023421314836014062,0.0361475832760334
222,,222,0.9846957325935364,1.0,1.0,0.923828125,0.9375,1.0,0.0361475832760334,7.533743337262422e-05,,9.467548079555854e-05,,0.21089118719100952,,0.13893210887908936,,0.00023421314836014062,,
,0.001,223,,,,,,,,,,,,,,,,,,
223,,223,,,,,,,,,7.712543447269127e-05,,9.351340122520924e-05,,0.21041657030582428,,0.13838902115821838,,0.00023128977045416832,0.03602118045091629
223,,223,0.9846957325935364,1.0,1.0,0.923828125,0.9375,1.0,0.03602118045091629,7.712543447269127e-05,,9.351340122520924e-05,,0.21041657030582428,,0.13838902115821838,,0.00023128977045416832,,
,0.001,224,,,,,,,,,,,,,,,,,,
224,,224,,,,,,,,,7.70062324590981e-05,,9.384116856381297e-05,,0.21070758998394012,,0.13873091340065002,,0.00022560679644811898,0.03609474375844002
224,,224,0.984512448310852,1.0,1.0,0.923828125,0.9365234375,1.0,0.03609474375844002,7.70062324590981e-05,,9.384116856381297e-05,,0.21070758998394012,,0.13873091340065002,,0.00022560679644811898,,
,0.001,225,,,,,,,,,,,,,,,,,,
225,,225,,,,,,,,,7.30726242181845e-05,,9.005681204143912e-05,,0.21031275391578674,,0.13829296827316284,,0.00021556724095717072,0.03598643094301224
225,,225,0.9846041202545166,1.0,1.0,0.923828125,0.93701171875,1.0,0.03598643094301224,7.30726242181845e-05,,9.005681204143912e-05,,0.21031275391578674,,0.13829296827316284,,0.00021556724095717072,,
,0.001,226,,,,,,,,,,,,,,,,,,
226,,226,,,,,,,,,6.818538531661034e-05,,8.19815177237615e-05,,0.21058328449726105,,0.13823819160461426,,0.0002067608293145895,0.03598212078213692
226,,226,0.9846957325935364,1.0,1.0,0.923828125,0.9375,1.0,0.03598212078213692,6.818538531661034e-05,,8.19815177237615e-05,,0.21058328449726105,,0.13823819160461426,,0.0002067608293145895,,
,0.001,227,,,,,,,,,,,,,,,,,,
227,,227,,,,,,,,,6.5205356804654e-05,,7.539601938333362e-05,,0.21042001247406006,,0.13794317841529846,,0.00019988988060504198,0.035913847386837006
227,,227,0.9846957325935364,1.0,1.0,0.923828125,0.9375,1.0,0.035913847386837006,6.5205356804654e-05,,7.539601938333362e-05,,0.21042001247406006,,0.13794317841529846,,0.00019988988060504198,,
,0.001,228,,,,,,,,,,,,,,,,,,
228,,228,,,,,,,,,6.603976362384856e-05,,7.42636329960078e-05,,0.21064209938049316,,0.13797667622566223,,0.0001937482738867402,0.035925935953855515
228,,228,0.9846957325935364,1.0,1.0,0.923828125,0.9375,1.0,0.035925935953855515,6.603976362384856e-05,,7.42636329960078e-05,,0.21064209938049316,,0.13797667622566223,,0.0001937482738867402,,
,0.001,229,,,,,,,,,,,,,,,,,,
229,,229,,,,,,,,,6.282132380874828e-05,,6.958514859434217e-05,,0.21020054817199707,,0.1377161592245102,,0.00018772718613035977,0.03585173934698105
229,,229,0.9846957325935364,1.0,1.0,0.923828125,0.9375,1.0,0.03585173934698105,6.282132380874828e-05,,6.958514859434217e-05,,0.21020054817199707,,0.1377161592245102,,0.00018772718613035977,,
,0.001,230,,,,,,,,,,,,,,,,,,
230,,230,,,,,,,,,5.8887653722194955e-05,,6.323787965811789e-05,,0.21060946583747864,,0.13774126768112183,,0.00018258843920193613,0.03587169200181961
230,,230,0.9846041202545166,1.0,1.0,0.923828125,0.93701171875,1.0,0.03587169200181961,5.8887653722194955e-05,,6.323787965811789e-05,,0.21060946583747864,,0.13774126768112183,,0.00018258843920193613,,
,0.001,231,,,,,,,,,,,,,,,,,,
231,,231,,,,,,,,,5.8887653722194955e-05,,6.0943333664909005e-05,,0.2102080136537552,,0.13747981190681458,,0.00017474534979555756,0.03579786792397499
231,,231,0.9846957325935364,1.0,1.0,0.923828125,0.9375,1.0,0.03579786792397499,5.8887653722194955e-05,,6.0943333664909005e-05,,0.2102080136537552,,0.13747981190681458,,0.00017474534979555756,,
,0.001,232,,,,,,,,,,,,,,,,,,
232,,232,,,,,,,,,5.674201020156033e-05,,5.760576095781289e-05,,0.21029657125473022,,0.13762345910072327,,0.00016903996584005654,0.03582465648651123
232,,232,0.9846041202545166,1.0,1.0,0.921875,0.9375,1.0,0.03582465648651123,5.674201020156033e-05,,5.760576095781289e-05,,0.21029657125473022,,0.13762345910072327,,0.00016903996584005654,,
,0.001,233,,,,,,,,,,,,,,,,,,
233,,233,,,,,,,,,5.23315102327615e-05,,5.3195341024547815e-05,,0.2102522999048233,,0.13739237189292908,,0.00016280294221360236,0.035774461925029755
233,,233,0.9846957325935364,1.0,1.0,0.923828125,0.9375,1.0,0.035774461925029755,5.23315102327615e-05,,5.3195341024547815e-05,,0.2102522999048233,,0.13739237189292908,,0.00016280294221360236,,
,0.001,234,,,,,,,,,,,,,,,,,,
234,,234,,,,,,,,,5.125868119648658e-05,,5.003652040613815e-05,,0.21012654900550842,,0.13731271028518677,,0.00015704234829172492,0.035749245434999466
234,,234,0.9846957325935364,1.0,1.0,0.923828125,0.9375,1.0,0.035749245434999466,5.125868119648658e-05,,5.003652040613815e-05,,0.21012654900550842,,0.13731271028518677,,0.00015704234829172492,,
,0.001,235,,,,,,,,,,,,,,,,,,
235,,235,,,,,,,,,5.066266385256313e-05,,4.738430288853124e-05,,0.21021674573421478,,0.13734960556030273,,0.00015303795225918293,0.035757362842559814
235,,235,0.9846957325935364,1.0,1.0,0.923828125,0.9375,1.0,0.035757362842559814,5.066266385256313e-05,,4.738430288853124e-05,,0.21021674573421478,,0.13734960556030273,,0.00015303795225918293,,
,0.001,236,,,,,,,,,,,,,,,,,,
236,,236,,,,,,,,,4.851700214203447e-05,,4.38976421719417e-05,,0.20997759699821472,,0.1373102366924286,,0.00014927721349522471,0.035735879093408585
236,,236,0.9846957325935364,1.0,1.0,0.923828125,0.9375,1.0,0.035735879093408585,4.851700214203447e-05,,4.38976421719417e-05,,0.20997759699821472,,0.1373102366924286,,0.00014927721349522471,,
,0.001,237,,,,,,,,,,,,,,,,,,
237,,237,,,,,,,,,4.51792984677013e-05,,4.082817031303421e-05,,0.21047869324684143,,0.1372988522052765,,0.00014422382810153067,0.03575341776013374
237,,237,0.9846957325935364,1.0,1.0,0.923828125,0.9375,1.0,0.03575341776013374,4.51792984677013e-05,,4.082817031303421e-05,,0.21047869324684143,,0.1372988522052765,,0.00014422382810153067,,
,0.001,238,,,,,,,,,,,,,,,,,,
238,,238,,,,,,,,,4.6132929128361866e-05,,4.0381160943070427e-05,,0.21046684682369232,,0.13774323463439941,,0.0001419142645318061,0.03583453223109245
238,,238,0.9846041202545166,1.0,1.0,0.921875,0.9375,1.0,0.03583453223109245,4.6132929128361866e-05,,4.0381160943070427e-05,,0.21046684682369232,,0.13774323463439941,,0.0001419142645318061,,
,0.001,239,,,,,,,,,,,,,,,,,,
239,,239,,,,,,,,,4.207999518257566e-05,,3.608984115999192e-05,,0.21055933833122253,,0.1391080617904663,,0.00013732168008573353,0.03609151393175125
239,,239,0.9843291640281677,1.0,1.0,0.923828125,0.935546875,1.0,0.03609151393175125,4.207999518257566e-05,,3.608984115999192e-05,,0.21055933833122253,,0.1391080617904663,,0.00013732168008573353,,
,0.001,240,,,,,,,,,,,,,,,,,,
240,,240,,,,,,,,,4.434487345861271e-05,,3.820569327217527e-05,,0.21106697618961334,,0.14212623238563538,,0.00013671550550498068,0.036681368947029114
240,,240,0.9843291640281677,1.0,1.0,0.921875,0.93603515625,1.0,0.036681368947029114,4.434487345861271e-05,,3.820569327217527e-05,,0.21106697618961334,,0.14212623238563538,,0.00013671550550498068,,
,0.001,241,,,,,,,,,,,,,,,,,,
241,,241,,,,,,,,,3.5523738915799186e-05,,3.060644303332083e-05,,0.21328742802143097,,0.14423485100269318,,0.0001347125507891178,0.03717968985438347
241,,241,0.9844208359718323,1.0,1.0,0.923828125,0.93603515625,1.0,0.03717968985438347,3.5523738915799186e-05,,3.060644303332083e-05,,0.21328742802143097,,0.14423485100269318,,0.0001347125507891178,,
,0.001,242,,,,,,,,,,,,,,,,,,
242,,242,,,,,,,,,4.672895011026412e-05,,3.695406121551059e-05,,0.21295417845249176,,0.1385444551706314,,0.00012686529953498393,0.03609027341008186
242,,242,0.984512448310852,1.0,1.0,0.921875,0.93701171875,1.0,0.03609027341008186,4.672895011026412e-05,,3.695406121551059e-05,,0.21295417845249176,,0.1385444551706314,,0.00012686529953498393,,
,0.001,243,,,,,,,,,,,,,,,,,,
243,,243,,,,,,,,,4.327203714638017e-05,,3.620902862166986e-05,,0.21036747097969055,,0.14061568677425385,,0.00012739156954921782,0.03635801747441292
243,,243,0.984512448310852,1.0,1.0,0.923828125,0.9365234375,1.0,0.03635801747441292,4.327203714638017e-05,,3.620902862166986e-05,,0.21036747097969055,,0.14061568677425385,,0.00012739156954921782,,
,0.001,244,,,,,,,,,,,,,,,,,,
244,,244,,,,,,,,,3.9934315282152966e-05,,3.0517036066157743e-05,,0.21214601397514343,,0.14139927923679352,,0.0001280103751923889,0.03658892214298248
244,,244,0.9844208359718323,1.0,1.0,0.923828125,0.93603515625,1.0,0.03658892214298248,3.9934315282152966e-05,,3.0517036066157743e-05,,0.21214601397514343,,0.14139927923679352,,0.0001280103751923889,,
,0.001,245,,,,,,,,,,,,,,,,,,
245,,245,,,,,,,,,5.149708886165172e-05,,3.692425161716528e-05,,0.21361899375915527,,0.1407148838043213,,0.00012476558913476765,0.03652726113796234
245,,245,0.984512448310852,1.0,1.0,0.921875,0.93701171875,1.0,0.03652726113796234,5.149708886165172e-05,,3.692425161716528e-05,,0.21361899375915527,,0.1407148838043213,,0.00012476558913476765,,
,0.001,246,,,,,,,,,,,,,,,,,,
246,,246,,,,,,,,,4.911301948595792e-05,,3.5553410270949826e-05,,0.21044506132602692,,0.14072689414024353,,0.00012460383004508913,0.03638044744729996
246,,246,0.984512448310852,1.0,1.0,0.923828125,0.9365234375,1.0,0.03638044744729996,4.911301948595792e-05,,3.5553410270949826e-05,,0.21044506132602692,,0.14072689414024353,,0.00012460383004508913,,
,0.001,247,,,,,,,,,,,,,,,,,,
247,,247,,,,,,,,,4.708655978902243e-05,,3.603021468734369e-05,,0.21225635707378387,,0.14069050550460815,,0.00012443373270798475,0.03645847365260124
247,,247,0.9841458797454834,1.0,1.0,0.923828125,0.9345703125,1.0,0.03645847365260124,4.708655978902243e-05,,3.603021468734369e-05,,0.21225635707378387,,0.14069050550460815,,0.00012443373270798475,,
,0.001,248,,,,,,,,,,,,,,,,,,
248,,248,,,,,,,,,5.793403761344962e-05,,4.517901470535435e-05,,0.2106701135635376,,0.1397630274295807,,0.00012528672232292593,0.03621075302362442
248,,248,0.9846041202545166,1.0,1.0,0.923828125,0.93701171875,1.0,0.03621075302362442,5.793403761344962e-05,,4.517901470535435e-05,,0.2106701135635376,,0.1397630274295807,,0.00012528672232292593,,
,0.001,249,,,,,,,,,,,,,,,,,,
249,,249,,,,,,,,,6.007967749610543e-05,,4.681805876316503e-05,,0.21114718914031982,,0.14040416479110718,,0.00012538547161966562,0.036353569477796555
249,,249,0.9846041202545166,1.0,1.0,0.921875,0.9375,1.0,0.036353569477796555,6.007967749610543e-05,,4.681805876316503e-05,,0.21114718914031982,,0.14040416479110718,,0.00012538547161966562,,
,0.001,250,,,,,,,,,,,,,,,,,,
250,,250,,,,,,,,,5.590759246842936e-05,,4.324200563132763e-05,,0.21143728494644165,,0.13888388872146606,,0.00012402806896716356,0.03608078137040138
250,,250,0.984512448310852,1.0,1.0,0.923828125,0.9365234375,1.0,0.03608078137040138,5.590759246842936e-05,,4.324200563132763e-05,,0.21143728494644165,,0.13888388872146606,,0.00012402806896716356,,
,0.001,251,,,,,,,,,,,,,,,,,,
251,,251,,,,,,,,,6.139089964563027e-05,,4.8278263420797884e-05,,0.21102644503116608,,0.13958626985549927,,0.00012541173782665282,0.036194439977407455
251,,251,0.9844208359718323,1.0,1.0,0.923828125,0.93603515625,1.0,0.036194439977407455,6.139089964563027e-05,,4.8278263420797884e-05,,0.21102644503116608,,0.13958626985549927,,0.00012541173782665282,,
,0.001,252,,,,,,,,,,,,,,,,,,
252,,252,,,,,,,,,6.282132380874828e-05,,4.908287155558355e-05,,0.21056589484214783,,0.13853506743907928,,0.0001222793071065098,0.0359731987118721
252,,252,0.9846041202545166,1.0,1.0,0.923828125,0.93701171875,1.0,0.0359731987118721,6.282132380874828e-05,,4.908287155558355e-05,,0.21056589484214783,,0.13853506743907928,,0.0001222793071065098,,
,0.001,253,,,,,,,,,,,,,,,,,,
253,,253,,,,,,,,,6.01988795096986e-05,,4.473204171517864e-05,,0.21120640635490417,,0.13905933499336243,,0.00011812143202405423,0.03609846904873848
253,,253,0.984512448310852,1.0,1.0,0.923828125,0.9365234375,1.0,0.03609846904873848,6.01988795096986e-05,,4.473204171517864e-05,,0.21120640635490417,,0.13905933499336243,,0.00011812143202405423,,
,0.001,254,,,,,,,,,,,,,,,,,,
254,,254,,,,,,,,,5.745722592109814e-05,,4.577504296321422e-05,,0.21023017168045044,,0.13837915658950806,,0.00011634635302470997,0.03592367470264435
254,,254,0.9846041202545166,1.0,1.0,0.923828125,0.93701171875,1.0,0.03592367470264435,5.745722592109814e-05,,4.577504296321422e-05,,0.21023017168045044,,0.13837915658950806,,0.00011634635302470997,,
,0.001,255,,,,,,,,,,,,,,,,,,
255,,255,,,,,,,,,5.638440416078083e-05,,4.92020626552403e-05,,0.2115941345691681,,0.1380874216556549,,0.00011515907681314275,0.03593206778168678
255,,255,0.9846957325935364,1.0,1.0,0.923828125,0.9375,1.0,0.03593206778168678,5.638440416078083e-05,,4.92020626552403e-05,,0.2115941345691681,,0.1380874216556549,,0.00011515907681314275,,
,0.001,256,,,,,,,,,,,,,,,,,,
256,,256,,,,,,,,,5.578839045483619e-05,,4.434463335201144e-05,,0.21058160066604614,,0.13824376463890076,,0.00011263121268711984,0.03591194748878479
256,,256,0.9846957325935364,1.0,1.0,0.923828125,0.9375,1.0,0.03591194748878479,5.578839045483619e-05,,4.434463335201144e-05,,0.21058160066604614,,0.13824376463890076,,0.00011263121268711984,,
,0.001,257,,,,,,,,,,,,,,,,,,
257,,257,,,,,,,,,5.709961988031864e-05,,4.696707401308231e-05,,0.21055057644844055,,0.13789856433868408,,0.00010972803283948451,0.03584355488419533
257,,257,0.9846957325935364,1.0,1.0,0.923828125,0.9375,1.0,0.03584355488419533,5.709961988031864e-05,,4.696707401308231e-05,,0.21055057644844055,,0.13789856433868408,,0.00010972803283948451,,
,0.001,258,,,,,,,,,,,,,,,,,,
258,,258,,,,,,,,,5.304672595229931e-05,,4.809946767636575e-05,,0.21061421930789948,,0.13797828555107117,,0.00010817994916578755,0.035860344767570496
258,,258,0.9846041202545166,1.0,1.0,0.921875,0.9375,1.0,0.035860344767570496,5.304672595229931e-05,,4.809946767636575e-05,,0.21061421930789948,,0.13797828555107117,,0.00010817994916578755,,
,0.001,259,,,,,,,,,,,,,,,,,,
259,,259,,,,,,,,,4.8874615458771586e-05,,4.082816303707659e-05,,0.21087801456451416,,0.13768340647220612,,0.00010493159788893536,0.03581484034657478
259,,259,0.9846957325935364,1.0,1.0,0.923828125,0.9375,1.0,0.03581484034657478,4.8874615458771586e-05,,4.082816303707659e-05,,0.21087801456451416,,0.13768340647220612,,0.00010493159788893536,,
,0.001,260,,,,,,,,,,,,,,,,,,
260,,260,,,,,,,,,5.209310256759636e-05,,4.252680082572624e-05,,0.21035127341747284,,0.13770084083080292,,0.00010390087845735252,0.03579265624284744
260,,260,0.9846957325935364,1.0,1.0,0.923828125,0.9375,1.0,0.03579265624284744,5.209310256759636e-05,,4.252680082572624e-05,,0.21035127341747284,,0.13770084083080292,,0.00010390087845735252,,
,0.001,261,,,,,,,,,,,,,,,,,,
261,,261,,,,,,,,,4.875540980719961e-05,,4.109636211069301e-05,,0.2100827991962433,,0.13756385445594788,,0.00010185961582465097,0.0357527881860733
261,,261,0.9846957325935364,1.0,1.0,0.923828125,0.9375,1.0,0.0357527881860733,4.875540980719961e-05,,4.109636211069301e-05,,0.2100827991962433,,0.13756385445594788,,0.00010185961582465097,,
,0.001,262,,,,,,,,,,,,,,,,,,
262,,262,,,,,,,,,4.351044481154531e-05,,3.707325231516734e-05,,0.21060273051261902,,0.13752058148384094,,9.969962411560118e-05,0.03576737642288208
262,,262,0.9846957325935364,1.0,1.0,0.923828125,0.9375,1.0,0.03576737642288208,4.351044481154531e-05,,3.707325231516734e-05,,0.21060273051261902,,0.13752058148384094,,9.969962411560118e-05,,
,0.001,263,,,,,,,,,,,,,,,,,,
263,,263,,,,,,,,,4.660974445869215e-05,,4.050034112879075e-05,,0.21005766093730927,,0.1373043954372406,,9.660396608524024e-05,0.03569895401597023
263,,263,0.9846041202545166,1.0,1.0,0.921875,0.9375,1.0,0.03569895401597023,4.660974445869215e-05,,4.050034112879075e-05,,0.21005766093730927,,0.1373043954372406,,9.660396608524024e-05,,
,0.001,264,,,,,,,,,,,,,,,,,,
264,,264,,,,,,,,,4.672895011026412e-05,,3.9129525248426944e-05,,0.21011151373386383,,0.13749387860298157,,9.456574480282143e-05,0.03573549538850784
264,,264,0.9846957325935364,1.0,1.0,0.923828125,0.9375,1.0,0.03573549538850784,4.672895011026412e-05,,3.9129525248426944e-05,,0.21011151373386383,,0.13749387860298157,,9.456574480282143e-05,,
,0.001,265,,,,,,,,,,,,,,,,,,
265,,265,,,,,,,,,4.1483970562694594e-05,,3.5553410270949826e-05,,0.2100171595811844,,0.13727238774299622,,9.203972877003253e-05,0.03568754717707634
265,,265,0.9846957325935364,1.0,1.0,0.923828125,0.9375,1.0,0.03568754717707634,4.1483970562694594e-05,,3.5553410270949826e-05,,0.2100171595811844,,0.13727238774299622,,9.203972877003253e-05,,
,0.001,266,,,,,,,,,,,,,,,,,,
266,,266,,,,,,,,,4.017272294731811e-05,,3.456997364992276e-05,,0.21004518866539001,,0.13731947541236877,,9.04732005437836e-05,0.03569650650024414
266,,266,0.9846957325935364,1.0,1.0,0.923828125,0.9375,1.0,0.03569650650024414,4.017272294731811e-05,,3.456997364992276e-05,,0.21004518866539001,,0.13731947541236877,,9.04732005437836e-05,,
,0.001,267,,,,,,,,,,,,,,,,,,
267,,267,,,,,,,,,4.053033626405522e-05,,3.299052332295105e-05,,0.20996960997581482,,0.13720741868019104,,8.79715516930446e-05,0.03567003458738327
267,,267,0.9846957325935364,1.0,1.0,0.923828125,0.9375,1.0,0.03567003458738327,4.053033626405522e-05,,3.299052332295105e-05,,0.20996960997581482,,0.13720741868019104,,8.79715516930446e-05,,
,0.001,268,,,,,,,,,,,,,,,,,,
268,,268,,,,,,,,,3.8265450712060556e-05,,3.0725634132977575e-05,,0.21008652448654175,,0.13729923963546753,,8.580065332353115e-05,0.03569108992815018
268,,268,0.9846957325935364,1.0,1.0,0.923828125,0.9375,1.0,0.03569108992815018,3.8265450712060556e-05,,3.0725634132977575e-05,,0.21008652448654175,,0.13729923963546753,,8.580065332353115e-05,,
,0.001,269,,,,,,,,,,,,,,,,,,
269,,269,,,,,,,,,3.8742269680369645e-05,,3.218588972231373e-05,,0.21019604802131653,,0.13724352419376373,,8.378027996513993e-05,0.03568427637219429
269,,269,0.9846957325935364,1.0,1.0,0.923828125,0.9375,1.0,0.03568427637219429,3.8742269680369645e-05,,3.218588972231373e-05,,0.21019604802131653,,0.13724352419376373,,8.378027996513993e-05,,
,0.001,270,,,,,,,,,,,,,,,,,,
270,,270,,,,,,,,,3.45700973412022e-05,,2.8192534955451265e-05,,0.210394024848938,,0.13754627108573914,,8.149429049808532e-05,0.03574860841035843
270,,270,0.9846041202545166,1.0,1.0,0.921875,0.9375,1.0,0.03574860841035843,3.45700973412022e-05,,2.8192534955451265e-05,,0.210394024848938,,0.13754627108573914,,8.149429049808532e-05,,
,0.001,271,,,,,,,,,,,,,,,,,,
271,,271,,,,,,,,,3.8742269680369645e-05,,3.126205410808325e-05,,0.21059611439704895,,0.13793092966079712,,8.009916928131133e-05,0.03582928329706192
271,,271,0.9844208359718323,1.0,1.0,0.923828125,0.93603515625,1.0,0.03582928329706192,3.8742269680369645e-05,,3.126205410808325e-05,,0.21059611439704895,,0.13793092966079712,,8.009916928131133e-05,,
,0.001,272,,,,,,,,,,,,,,,,,,
272,,272,,,,,,,,,3.1470757676288486e-05,,2.500379014236387e-05,,0.21216264367103577,,0.1393302083015442,,7.968035788508132e-05,0.03616499900817871
