index,status,score,reasons,opaque_ratio,edge_density,bbox_w,bbox_h,bbox_area,center_x,center_y,bbox_x0,bbox_y0,largest_component_ratio,component_count,token_entropy,unique_opaque_tokens
6942,keep,2.86645746,,0.25000000,0.20110887,0.40625000,0.81250000,0.33007812,0.51864919,0.56754032,0.32258065,0.16129032,1.00000000,1.00000000,2.77883755,11.00000000
6943,keep,2.67423286,,0.21289062,0.17489919,0.37500000,0.78125000,0.29296875,0.46848180,0.56777153,0.29032258,0.19354839,1.00000000,1.00000000,3.53001433,14.00000000
6944,keep,4.20235216,,0.20800781,0.15826613,0.37500000,0.78125000,0.29296875,0.46403150,0.55762532,0.29032258,0.19354839,1.00000000,1.00000000,2.76854259,13.00000000
6945,keep,6.61855532,,0.24707031,0.20564516,0.56250000,0.87500000,0.49218750,0.53984445,0.56521739,0.32258065,0.12903226,1.00000000,1.00000000,3.15705970,13.00000000
6946,keep,2.20179790,,0.21582031,0.17641129,0.37500000,0.84375000,0.31640625,0.50664137,0.55334988,0.32258065,0.12903226,1.00000000,1.00000000,3.00212563,13.00000000
6947,keep,2.87753326,,0.21777344,0.14516129,0.40625000,0.78125000,0.31738281,0.49298423,0.56777087,0.29032258,0.19354839,1.00000000,1.00000000,2.72570459,11.00000000
6948,keep,3.14935344,,0.20117188,0.16935484,0.40625000,0.81250000,0.33007812,0.47760727,0.56498591,0.32258065,0.16129032,1.00000000,1.00000000,2.80986426,13.00000000
6949,keep,2.57743925,,0.20996094,0.17641129,0.40625000,0.81250000,0.33007812,0.51297824,0.56354089,0.29032258,0.16129032,1.00000000,1.00000000,3.05348112,14.00000000
6950,keep,3.40558498,,0.23535156,0.17137097,0.53125000,0.78125000,0.41503906,0.47972159,0.54731629,0.19354839,0.19354839,1.00000000,1.00000000,2.72473554,11.00000000
6951,keep,4.15776748,,0.20703125,0.15272177,0.34375000,0.78125000,0.26855469,0.48265368,0.57638466,0.32258065,0.19354839,1.00000000,1.00000000,2.62314500,10.00000000
6952,keep,7.01347424,,0.19335938,0.16078629,0.34375000,0.75000000,0.25781250,0.48354513,0.57315086,0.32258065,0.22580645,0.98989899,3.00000000,3.16186975,11.00000000
6953,keep,2.82636647,,0.24609375,0.20866935,0.40625000,0.75000000,0.30468750,0.51433692,0.57283666,0.32258065,0.22580645,1.00000000,1.00000000,3.16259866,11.00000000
6954,keep,5.66847498,,0.23925781,0.20665323,0.56250000,0.81250000,0.45703125,0.54338381,0.57682686,0.32258065,0.19354839,1.00000000,1.00000000,3.26545740,12.00000000
6955,keep,4.15311257,,0.20507812,0.15977823,0.37500000,0.78125000,0.29296875,0.46620584,0.55944700,0.29032258,0.19354839,1.00000000,1.00000000,2.85289085,13.00000000
6956,keep,3.42917315,,0.20605469,0.15977823,0.37500000,0.78125000,0.29296875,0.50527442,0.57009632,0.32258065,0.19354839,1.00000000,1.00000000,2.87354703,12.00000000
6957,keep,2.99915524,,0.21679688,0.19203629,0.43750000,0.75000000,0.32812500,0.47486196,0.59982563,0.25806452,0.22580645,1.00000000,1.00000000,3.04671752,11.00000000
6958,keep,7.71511814,,0.22167969,0.18548387,0.46875000,0.84375000,0.39550781,0.50532898,0.54824499,0.32258065,0.12903226,0.98237885,4.00000000,2.98133753,11.00000000
6959,keep,3.49217833,,0.20703125,0.17792339,0.37500000,0.78125000,0.29296875,0.48326233,0.57090688,0.29032258,0.19354839,0.99528302,2.00000000,3.20549340,12.00000000
6960,keep,2.63481367,,0.21777344,0.18649194,0.40625000,0.78125000,0.31738281,0.51222335,0.60263272,0.32258065,0.22580645,1.00000000,1.00000000,3.36312371,12.00000000
6961,keep,4.57506864,,0.19726562,0.15877016,0.34375000,0.78125000,0.26855469,0.47844139,0.56355797,0.32258065,0.19354839,1.00000000,1.00000000,3.06407080,10.00000000
6962,keep,12.41539272,,0.29882812,0.23135081,0.78125000,0.81250000,0.63476562,0.49040692,0.59803922,0.09677419,0.19354839,1.00000000,1.00000000,2.87519360,11.00000000
6963,keep,4.51416708,,0.23632812,0.20665323,0.50000000,0.84375000,0.42187500,0.51252999,0.55065316,0.29032258,0.12903226,1.00000000,1.00000000,3.30122294,15.00000000
6964,keep,3.27831512,,0.21972656,0.15927419,0.43750000,0.75000000,0.32812500,0.51111111,0.59354839,0.32258065,0.22580645,1.00000000,1.00000000,2.64950567,11.00000000
6965,keep,1.49219116,,0.23144531,0.18195565,0.37500000,0.84375000,0.31640625,0.52375119,0.56063699,0.35483871,0.12903226,1.00000000,1.00000000,2.96596827,13.00000000
6966,review,14.80306747,,0.21582031,0.18901210,0.53125000,0.78125000,0.41503906,0.47715662,0.55553934,0.19354839,0.19354839,0.95022624,4.00000000,3.20577231,12.00000000
6967,keep,2.65474850,,0.21484375,0.16834677,0.37500000,0.78125000,0.29296875,0.47448680,0.57082111,0.29032258,0.19354839,1.00000000,1.00000000,2.97859524,14.00000000
6968,review,14.16249541,,0.32031250,0.24092742,0.78125000,0.87500000,0.68359375,0.49478757,0.57356412,0.09677419,0.12903226,1.00000000,1.00000000,2.99458263,14.00000000
6969,keep,2.29266077,,0.21972656,0.17893145,0.34375000,0.84375000,0.29003906,0.48100358,0.55254480,0.32258065,0.12903226,1.00000000,1.00000000,2.79504243,11.00000000
6970,keep,3.76218564,,0.23046875,0.18699597,0.50000000,0.78125000,0.39062500,0.54141607,0.58788956,0.32258065,0.22580645,1.00000000,1.00000000,2.88064215,12.00000000
6971,keep,2.05895900,,0.23242188,0.18397177,0.43750000,0.84375000,0.36914062,0.48170236,0.58918406,0.25806452,0.16129032,1.00000000,1.00000000,2.95139307,13.00000000
6972,keep,1.89685203,,0.21777344,0.18245968,0.43750000,0.78125000,0.34179688,0.48010994,0.56646897,0.25806452,0.19354839,1.00000000,1.00000000,3.22660679,12.00000000
6973,keep,5.45925592,,0.19238281,0.14768145,0.34375000,0.75000000,0.25781250,0.47617488,0.56983789,0.32258065,0.22580645,1.00000000,1.00000000,2.92889397,11.00000000
6974,keep,5.39368784,,0.19824219,0.15020161,0.37500000,0.75000000,0.28125000,0.51358652,0.54902272,0.32258065,0.19354839,1.00000000,1.00000000,2.77717512,12.00000000
6975,keep,2.61253084,,0.20507812,0.17338710,0.40625000,0.75000000,0.30468750,0.47987711,0.57680492,0.32258065,0.22580645,1.00000000,1.00000000,2.78144740,13.00000000
6976,keep,4.15164033,,0.25683594,0.21471774,0.46875000,0.75000000,0.35156250,0.49380596,0.59475040,0.25806452,0.22580645,1.00000000,1.00000000,2.98818241,11.00000000
6977,keep,5.73988406,,0.27832031,0.20564516,0.46875000,0.78125000,0.36621094,0.49122807,0.61958121,0.25806452,0.22580645,1.00000000,1.00000000,2.87101770,10.00000000
6978,keep,3.36044264,,0.21191406,0.15272177,0.37500000,0.78125000,0.29296875,0.49472276,0.56503642,0.32258065,0.19354839,1.00000000,1.00000000,2.74808122,10.00000000
6979,keep,1.89546366,,0.22460938,0.17691532,0.37500000,0.84375000,0.31640625,0.51220196,0.55343619,0.32258065,0.12903226,1.00000000,1.00000000,2.65247434,13.00000000
6980,keep,7.22392152,,0.25683594,0.20514113,0.62500000,0.78125000,0.48828125,0.54200908,0.58432479,0.29032258,0.19354839,1.00000000,1.00000000,3.19188941,12.00000000
6981,keep,12.92368095,,0.31054688,0.24395161,0.75000000,0.84375000,0.63281250,0.49624670,0.57110976,0.12903226,0.16129032,1.00000000,1.00000000,2.96516438,12.00000000
6982,keep,2.56932532,,0.21191406,0.17237903,0.34375000,0.84375000,0.29003906,0.48714137,0.56161736,0.32258065,0.12903226,1.00000000,1.00000000,2.85961225,12.00000000
6983,keep,5.66156897,,0.19824219,0.14818548,0.37500000,0.75000000,0.28125000,0.47084062,0.54330208,0.29032258,0.19354839,1.00000000,1.00000000,2.80675916,11.00000000
6984,keep,7.27188262,,0.25976562,0.20715726,0.62500000,0.78125000,0.48828125,0.53856415,0.58088770,0.29032258,0.19354839,1.00000000,1.00000000,3.08212794,11.00000000
6985,keep,4.20482999,,0.20996094,0.17540323,0.37500000,0.81250000,0.30468750,0.51042761,0.54808702,0.32258065,0.12903226,0.99534884,2.00000000,3.32616118,15.00000000
6986,keep,1.86172113,,0.21972656,0.18145161,0.43750000,0.75000000,0.32812500,0.47512545,0.58523297,0.25806452,0.22580645,1.00000000,1.00000000,2.81178929,12.00000000
6987,keep,3.74491834,,0.19531250,0.17439516,0.37500000,0.75000000,0.28125000,0.50290323,0.55725806,0.32258065,0.19354839,1.00000000,1.00000000,3.47168961,14.00000000
6988,keep,3.17849343,,0.21777344,0.15725806,0.40625000,0.75000000,0.30468750,0.47577029,0.58498481,0.29032258,0.22580645,1.00000000,1.00000000,2.82082001,12.00000000
6989,keep,5.62750085,,0.19628906,0.13407258,0.37500000,0.75000000,0.28125000,0.49109292,0.55288076,0.32258065,0.19354839,1.00000000,1.00000000,2.70640345,12.00000000
6990,keep,3.47083433,,0.24218750,0.20110887,0.40625000,0.75000000,0.30468750,0.51716961,0.57583247,0.32258065,0.22580645,0.99596774,2.00000000,2.75922364,10.00000000
6991,keep,4.21310443,,0.22167969,0.17842742,0.43750000,0.75000000,0.32812500,0.47719199,0.58931363,0.25806452,0.22580645,0.99118943,3.00000000,2.87675097,11.00000000
6992,keep,1.87332094,,0.22460938,0.18094758,0.43750000,0.78125000,0.34179688,0.50715288,0.58723703,0.32258065,0.19354839,1.00000000,1.00000000,2.96905949,12.00000000
6993,keep,2.83345915,,0.22363281,0.15877016,0.37500000,0.84375000,0.31640625,0.51626990,0.55867024,0.32258065,0.12903226,1.00000000,1.00000000,2.54349295,11.00000000
6994,keep,3.06439412,,0.20605469,0.17389113,0.37500000,0.78125000,0.29296875,0.47133466,0.57911634,0.29032258,0.19354839,1.00000000,1.00000000,2.93195015,11.00000000
6995,keep,8.59730879,,0.20507812,0.17993952,0.43750000,0.78125000,0.34179688,0.51121352,0.57342550,0.32258065,0.19354839,0.97619048,6.00000000,3.22041101,13.00000000
6996,keep,5.01668854,,0.19433594,0.15272177,0.37500000,0.75000000,0.28125000,0.48062895,0.55422273,0.32258065,0.19354839,1.00000000,1.00000000,2.89172585,13.00000000
6997,keep,7.12704334,,0.30175781,0.21219758,0.46875000,0.84375000,0.39550781,0.49472805,0.59640881,0.25806452,0.16129032,1.00000000,1.00000000,2.74870713,12.00000000
6998,keep,1.83797889,,0.21875000,0.17741935,0.43750000,0.78125000,0.34179688,0.48099078,0.56998848,0.25806452,0.19354839,1.00000000,1.00000000,2.78099314,10.00000000
6999,keep,2.58182365,,0.20996094,0.17741935,0.37500000,0.78125000,0.29296875,0.47231808,0.57644411,0.29032258,0.19354839,1.00000000,1.00000000,2.87329407,10.00000000
7000,keep,3.89429889,,0.24316406,0.18598790,0.43750000,0.81250000,0.35546875,0.47752300,0.57351989,0.29032258,0.16129032,0.99196787,3.00000000,2.84774193,13.00000000
7001,keep,2.84441291,,0.21582031,0.17691532,0.40625000,0.78125000,0.31738281,0.47044227,0.60706466,0.25806452,0.22580645,1.00000000,1.00000000,3.12088847,14.00000000
7002,keep,4.45471507,,0.20117188,0.16028226,0.34375000,0.75000000,0.25781250,0.48371438,0.58393360,0.32258065,0.22580645,1.00000000,1.00000000,3.20990935,11.00000000
7003,keep,6.50549178,,0.30078125,0.20110887,0.46875000,0.84375000,0.39550781,0.49423963,0.59677419,0.25806452,0.16129032,1.00000000,1.00000000,2.73882018,10.00000000
7004,keep,1.98764624,,0.20800781,0.17993952,0.37500000,0.84375000,0.31640625,0.49992428,0.56095714,0.32258065,0.12903226,1.00000000,1.00000000,3.22596560,14.00000000
7005,keep,7.75366719,,0.20898438,0.16935484,0.40625000,0.78125000,0.31738281,0.47377148,0.54416642,0.29032258,0.19354839,0.98130841,4.00000000,2.63822906,11.00000000
7006,keep,5.83077701,,0.20117188,0.15877016,0.34375000,0.78125000,0.26855469,0.47823364,0.55621672,0.32258065,0.19354839,0.99514563,2.00000000,2.79909141,11.00000000
7007,keep,4.65948358,,0.23632812,0.19002016,0.56250000,0.78125000,0.43945312,0.54612103,0.58477739,0.32258065,0.22580645,1.00000000,1.00000000,2.54407268,11.00000000
7008,keep,12.83484269,,0.30761719,0.23639113,0.78125000,0.81250000,0.63476562,0.48981055,0.58842806,0.09677419,0.19354839,1.00000000,1.00000000,2.73256590,10.00000000
7009,keep,4.79977566,,0.19921875,0.15877016,0.40625000,0.81250000,0.33007812,0.48055028,0.56957622,0.32258065,0.16129032,0.99509804,2.00000000,2.87302912,13.00000000
7010,keep,10.11581418,,0.31152344,0.24395161,0.53125000,0.84375000,0.44824219,0.49256750,0.59500455,0.22580645,0.16129032,1.00000000,1.00000000,3.11469771,13.00000000
7011,keep,4.82528797,,0.19824219,0.15171371,0.34375000,0.75000000,0.25781250,0.49006833,0.58271095,0.32258065,0.22580645,1.00000000,1.00000000,2.67857882,9.00000000
7012,review,13.37962369,,0.30761719,0.24697581,0.78125000,0.81250000,0.63476562,0.48981055,0.58842806,0.09677419,0.19354839,1.00000000,1.00000000,3.17601466,11.00000000
7013,keep,3.11548685,,0.22070312,0.18447581,0.53125000,0.75000000,0.39843750,0.47958892,0.55994862,0.19354839,0.22580645,1.00000000,1.00000000,3.26031667,11.00000000
7014,keep,2.48652813,,0.20410156,0.16633065,0.40625000,0.78125000,0.31738281,0.49807069,0.57169316,0.29032258,0.19354839,1.00000000,1.00000000,3.05098402,11.00000000
7015,keep,3.44435499,,0.19726562,0.16784274,0.40625000,0.75000000,0.30468750,0.47844139,0.58080485,0.32258065,0.22580645,1.00000000,1.00000000,3.12232183,14.00000000
7016,keep,12.69061299,,0.21875000,0.18750000,0.53125000,0.78125000,0.41503906,0.48675115,0.56696429,0.19354839,0.19354839,0.95535714,3.00000000,2.93252407,11.00000000
7017,keep,2.44632918,,0.22460938,0.16683468,0.43750000,0.78125000,0.34179688,0.50561010,0.58359046,0.32258065,0.19354839,1.00000000,1.00000000,2.84069888,13.00000000
7018,keep,3.93096430,,0.24023438,0.17842742,0.53125000,0.81250000,0.43164062,0.52596381,0.58838185,0.29032258,0.19354839,1.00000000,1.00000000,2.79141619,12.00000000
7019,keep,6.64329730,,0.21972656,0.16381048,0.43750000,0.78125000,0.34179688,0.47240143,0.56645161,0.25806452,0.19354839,0.98222222,2.00000000,2.86352830,13.00000000
7020,keep,3.39911866,,0.20800781,0.16935484,0.37500000,0.78125000,0.29296875,0.51946085,0.56474330,0.35483871,0.19354839,1.00000000,1.00000000,3.31008839,12.00000000
7021,keep,2.79848366,,0.20410156,0.16784274,0.40625000,0.75000000,0.30468750,0.49127952,0.58249730,0.29032258,0.22580645,1.00000000,1.00000000,3.02541661,10.00000000
7022,keep,3.27222005,,0.21191406,0.16330645,0.37500000,0.78125000,0.29296875,0.46989743,0.56800951,0.29032258,0.19354839,1.00000000,1.00000000,3.23392593,15.00000000
7023,keep,2.45227682,,0.21777344,0.17137097,0.40625000,0.78125000,0.31738281,0.47736149,0.59424273,0.29032258,0.22580645,1.00000000,1.00000000,3.07888659,12.00000000
7024,keep,10.65396418,,0.26757812,0.20715726,0.59375000,0.81250000,0.48242188,0.49270073,0.61302096,0.19354839,0.19354839,0.98540146,3.00000000,2.96675016,10.00000000
7025,keep,1.31366383,,0.21777344,0.18649194,0.40625000,0.78125000,0.31738281,0.48690872,0.57138724,0.29032258,0.19354839,1.00000000,1.00000000,3.13485712,11.00000000
7026,keep,2.72996674,,0.21679688,0.17288306,0.34375000,0.84375000,0.29003906,0.47878524,0.55521651,0.32258065,0.12903226,1.00000000,1.00000000,3.24971432,13.00000000
7027,keep,3.44012643,,0.20410156,0.15977823,0.37500000,0.78125000,0.29296875,0.50378145,0.57153882,0.32258065,0.19354839,1.00000000,1.00000000,2.88531490,12.00000000
7028,keep,7.88216267,,0.25781250,0.20715726,0.62500000,0.84375000,0.52734375,0.53983382,0.57917889,0.29032258,0.12903226,1.00000000,1.00000000,2.80695977,12.00000000
7029,keep,2.26492519,,0.22460938,0.16532258,0.40625000,0.81250000,0.33007812,0.47699860,0.58078541,0.29032258,0.19354839,1.00000000,1.00000000,2.99787848,11.00000000
7030,review,18.55866593,,0.29687500,0.23286290,0.71875000,0.84375000,0.60644531,0.49172326,0.58319185,0.12903226,0.16129032,0.97039474,6.00000000,2.73586491,11.00000000
7031,keep,3.09253362,,0.22460938,0.17741935,0.50000000,0.78125000,0.39062500,0.50617111,0.55161290,0.29032258,0.19354839,1.00000000,1.00000000,3.04346065,12.00000000
7032,keep,2.23349543,,0.22558594,0.18901210,0.43750000,0.81250000,0.35546875,0.47311828,0.57561793,0.25806452,0.16129032,1.00000000,1.00000000,3.08630760,14.00000000
7033,keep,2.45968608,,0.22070312,0.16280242,0.37500000,0.84375000,0.31640625,0.51655724,0.56922638,0.35483871,0.12903226,1.00000000,1.00000000,2.71863598,11.00000000
7034,keep,3.64791076,,0.25585938,0.20766129,0.46875000,0.75000000,0.35156250,0.49101207,0.59234179,0.25806452,0.22580645,1.00000000,1.00000000,2.93235286,10.00000000
7035,keep,4.86937167,,0.19726562,0.15171371,0.34375000,0.75000000,0.25781250,0.49664644,0.58016608,0.32258065,0.22580645,1.00000000,1.00000000,2.98410969,10.00000000
7036,keep,1.85639856,,0.24218750,0.19354839,0.43750000,0.75000000,0.32812500,0.49336629,0.59352237,0.29032258,0.22580645,1.00000000,1.00000000,2.61687383,12.00000000
7037,keep,3.27809292,,0.20214844,0.17893145,0.40625000,0.78125000,0.31738281,0.49446782,0.56412654,0.29032258,0.19354839,0.99516908,2.00000000,3.22825491,11.00000000
7038,keep,4.58261557,,0.23437500,0.18548387,0.56250000,0.78125000,0.43945312,0.54838710,0.58763441,0.32258065,0.22580645,1.00000000,1.00000000,2.63463505,12.00000000
7039,keep,3.29565579,,0.20605469,0.16129032,0.37500000,0.78125000,0.29296875,0.50328696,0.57009632,0.32258065,0.19354839,1.00000000,1.00000000,2.97046183,12.00000000
7040,keep,2.26651579,,0.21679688,0.18951613,0.37500000,0.84375000,0.31640625,0.50915432,0.55826795,0.32258065,0.12903226,1.00000000,1.00000000,3.26119550,12.00000000
7041,keep,2.80205805,,0.22070312,0.17086694,0.50000000,0.75000000,0.37500000,0.50085641,0.57993149,0.25806452,0.22580645,1.00000000,1.00000000,2.88112468,11.00000000
7042,keep,2.82192018,,0.22460938,0.15826613,0.43750000,0.78125000,0.34179688,0.50841515,0.57882188,0.32258065,0.19354839,1.00000000,1.00000000,2.88893128,14.00000000
7043,keep,2.50289588,,0.22753906,0.18951613,0.37500000,0.84375000,0.31640625,0.52540496,0.54797176,0.35483871,0.12903226,1.00000000,1.00000000,3.33617356,14.00000000
7044,keep,3.50001501,,0.20214844,0.16532258,0.40625000,0.75000000,0.30468750,0.48262428,0.55399719,0.29032258,0.19354839,1.00000000,1.00000000,2.71329246,10.00000000
7045,keep,2.79540939,,0.20898438,0.16633065,0.37500000,0.78125000,0.29296875,0.50195960,0.57205306,0.32258065,0.19354839,1.00000000,1.00000000,2.90358489,11.00000000
7046,keep,4.61432240,,0.19726562,0.15423387,0.37500000,0.75000000,0.28125000,0.46838071,0.57266049,0.29032258,0.22580645,1.00000000,1.00000000,3.15839036,13.00000000
7047,keep,3.25061545,,0.19921875,0.16683468,0.40625000,0.75000000,0.30468750,0.50205566,0.57922201,0.29032258,0.22580645,1.00000000,1.00000000,3.22788932,12.00000000
7048,keep,4.51848504,,0.25585938,0.21522177,0.43750000,0.87500000,0.38281250,0.48547156,0.56020685,0.29032258,0.12903226,1.00000000,1.00000000,2.95372490,13.00000000
7049,keep,3.56802274,,0.21191406,0.17540323,0.37500000,0.81250000,0.30468750,0.46751895,0.53262970,0.29032258,0.12903226,1.00000000,1.00000000,3.04565762,13.00000000
7050,keep,3.42830955,,0.19921875,0.16784274,0.37500000,0.78125000,0.29296875,0.50268817,0.56514864,0.32258065,0.19354839,1.00000000,1.00000000,3.01590881,12.00000000
7051,keep,4.29012145,,0.25683594,0.20715726,0.46875000,0.81250000,0.38085938,0.48963572,0.59364651,0.25806452,0.19354839,1.00000000,1.00000000,2.98922330,11.00000000
7052,keep,3.46194512,,0.25781250,0.18649194,0.46875000,0.78125000,0.36621094,0.49376833,0.60948192,0.25806452,0.22580645,1.00000000,1.00000000,2.80815564,10.00000000
7053,keep,5.39577876,,0.19335938,0.16129032,0.34375000,0.75000000,0.25781250,0.47800587,0.54545455,0.32258065,0.19354839,1.00000000,1.00000000,3.15444547,14.00000000
7054,keep,2.14242121,,0.22070312,0.17439516,0.43750000,0.75000000,0.32812500,0.47445047,0.58464174,0.25806452,0.22580645,1.00000000,1.00000000,2.70856872,13.00000000
7055,keep,2.08430046,,0.21093750,0.18245968,0.40625000,0.81250000,0.33007812,0.50686977,0.56690562,0.29032258,0.16129032,1.00000000,1.00000000,3.17170437,13.00000000
7056,keep,4.79654373,,0.24218750,0.16078629,0.53125000,0.81250000,0.43164062,0.45252341,0.57856400,0.16129032,0.19354839,1.00000000,1.00000000,2.71371784,11.00000000
7057,keep,1.61403303,,0.23339844,0.17086694,0.43750000,0.78125000,0.34179688,0.50749089,0.57551626,0.32258065,0.19354839,1.00000000,1.00000000,2.93510490,11.00000000
7058,keep,1.98380581,,0.21582031,0.16935484,0.40625000,0.78125000,0.31738281,0.50415998,0.57451467,0.32258065,0.19354839,1.00000000,1.00000000,3.22154101,11.00000000
7059,keep,5.75409609,,0.24511719,0.21118952,0.53125000,0.87500000,0.46484375,0.52281198,0.57666110,0.29032258,0.12903226,1.00000000,1.00000000,3.22787638,13.00000000
7060,keep,2.66159502,,0.21972656,0.16985887,0.37500000,0.84375000,0.31640625,0.51455197,0.55025090,0.32258065,0.12903226,1.00000000,1.00000000,3.00322887,14.00000000
7061,keep,8.09743956,,0.30761719,0.22227823,0.46875000,0.87500000,0.41015625,0.49349718,0.59395801,0.25806452,0.12903226,1.00000000,1.00000000,2.95772710,13.00000000
7062,keep,7.80546225,,0.30175781,0.19758065,0.56250000,0.84375000,0.47460938,0.49525003,0.59484289,0.22580645,0.16129032,1.00000000,1.00000000,2.64279629,10.00000000
7063,keep,3.15901888,,0.20605469,0.17086694,0.37500000,0.78125000,0.29296875,0.47087601,0.57667023,0.29032258,0.19354839,1.00000000,1.00000000,3.52618448,14.00000000
7064,keep,4.30283715,,0.19628906,0.15625000,0.40625000,0.75000000,0.30468750,0.47921682,0.55560905,0.29032258,0.19354839,1.00000000,1.00000000,3.17564518,12.00000000
7065,keep,3.71945473,,0.20312500,0.15977823,0.43750000,0.75000000,0.32812500,0.50744417,0.58529777,0.32258065,0.22580645,1.00000000,1.00000000,2.87247101,12.00000000
7066,keep,3.81407841,,0.20703125,0.17893145,0.37500000,0.81250000,0.30468750,0.46469872,0.52906269,0.29032258,0.12903226,1.00000000,1.00000000,2.79493527,11.00000000
7067,keep,2.42786109,,0.21289062,0.17842742,0.37500000,0.78125000,0.29296875,0.46951761,0.56895531,0.29032258,0.19354839,1.00000000,1.00000000,3.08360548,13.00000000
7068,keep,4.34663504,,0.18847656,0.16229839,0.34375000,0.78125000,0.26855469,0.49289654,0.56760822,0.35483871,0.19354839,1.00000000,1.00000000,2.94920980,12.00000000
7069,keep,4.86277788,,0.20800781,0.17842742,0.37500000,0.84375000,0.31640625,0.48614266,0.56807512,0.29032258,0.12903226,0.98591549,2.00000000,3.13166108,14.00000000
7070,keep,4.38061935,,0.20019531,0.16028226,0.37500000,0.78125000,0.29296875,0.47191188,0.55373721,0.29032258,0.19354839,1.00000000,1.00000000,3.05681536,12.00000000
7071,keep,2.82475930,,0.21093750,0.16733871,0.37500000,0.78125000,0.29296875,0.47879331,0.56929510,0.29032258,0.19354839,1.00000000,1.00000000,3.22507692,13.00000000
7072,keep,3.86825304,,0.21386719,0.16129032,0.37500000,0.75000000,0.28125000,0.51539255,0.58742083,0.35483871,0.22580645,1.00000000,1.00000000,2.97864188,12.00000000
7073,keep,2.35583229,,0.22656250,0.18951613,0.40625000,0.84375000,0.34277344,0.50848165,0.59051724,0.32258065,0.16129032,1.00000000,1.00000000,3.06412485,13.00000000
7074,keep,5.23866401,,0.25390625,0.20010081,0.53125000,0.78125000,0.41503906,0.53709677,0.58138958,0.32258065,0.19354839,1.00000000,1.00000000,3.12042506,12.00000000
7075,keep,4.92773850,,0.27246094,0.21169355,0.46875000,0.81250000,0.38085938,0.48895826,0.58087640,0.25806452,0.19354839,1.00000000,1.00000000,2.90603011,12.00000000
7076,keep,5.23369703,,0.21289062,0.17540323,0.40625000,0.84375000,0.34277344,0.50695472,0.59218704,0.32258065,0.16129032,0.99082569,3.00000000,3.03222708,13.00000000
7077,keep,4.53541381,,0.24023438,0.17741935,0.56250000,0.81250000,0.45703125,0.43823761,0.57264621,0.12903226,0.19354839,1.00000000,1.00000000,3.03155417,13.00000000
7078,keep,2.61062460,,0.22070312,0.17187500,0.34375000,0.84375000,0.29003906,0.48030260,0.55309735,0.32258065,0.12903226,1.00000000,1.00000000,2.94121057,13.00000000
7079,keep,2.42593678,,0.21875000,0.18195565,0.40625000,0.78125000,0.31738281,0.47105415,0.60426267,0.25806452,0.22580645,1.00000000,1.00000000,2.95104960,12.00000000
7080,keep,5.54561374,,0.26269531,0.22076613,0.46875000,0.87500000,0.41015625,0.48986689,0.58472239,0.25806452,0.12903226,1.00000000,1.00000000,3.24815679,12.00000000
7081,keep,1.54275270,,0.21484375,0.17943548,0.40625000,0.78125000,0.31738281,0.48416422,0.56480938,0.29032258,0.19354839,1.00000000,1.00000000,3.26109116,14.00000000
7082,keep,7.41583485,,0.19531250,0.14969758,0.37500000,0.78125000,0.29296875,0.50306452,0.55354839,0.32258065,0.19354839,0.99000000,3.00000000,2.83326977,12.00000000
7083,keep,2.86335916,,0.21679688,0.17489919,0.40625000,0.78125000,0.31738281,0.47021215,0.60563790,0.25806452,0.22580645,1.00000000,1.00000000,3.24892960,12.00000000
7084,keep,4.32284185,,0.25683594,0.21774194,0.43750000,0.84375000,0.36914062,0.49061695,0.55942598,0.29032258,0.16129032,1.00000000,1.00000000,3.23733632,12.00000000
7085,keep,4.43010979,,0.26269531,0.19909274,0.46875000,0.87500000,0.41015625,0.48986689,0.58472239,0.25806452,0.12903226,1.00000000,1.00000000,2.93035178,13.00000000
7086,keep,2.21331920,,0.24511719,0.19909274,0.43750000,0.75000000,0.32812500,0.49286724,0.59156921,0.29032258,0.22580645,1.00000000,1.00000000,3.07324723,10.00000000
7087,keep,4.84087376,,0.24414062,0.19405242,0.53125000,0.87500000,0.46484375,0.52232258,0.57767742,0.29032258,0.12903226,1.00000000,1.00000000,3.16803318,12.00000000
7088,review,14.94239361,,0.31835938,0.26562500,0.78125000,0.84375000,0.65917969,0.49238076,0.57767663,0.09677419,0.16129032,1.00000000,1.00000000,3.24157826,12.00000000
7089,keep,2.33425570,,0.21972656,0.16582661,0.40625000,0.81250000,0.33007812,0.47756272,0.57648746,0.29032258,0.19354839,1.00000000,1.00000000,2.86162816,11.00000000
7090,keep,3.30249936,,0.19921875,0.16582661,0.40625000,0.75000000,0.30468750,0.50205566,0.57922201,0.29032258,0.22580645,1.00000000,1.00000000,3.12489533,11.00000000
7091,keep,3.07079432,,0.22167969,0.16683468,0.40625000,0.84375000,0.34277344,0.51243428,0.55165554,0.32258065,0.12903226,1.00000000,1.00000000,2.58450958,12.00000000
7092,keep,3.33140660,,0.20507812,0.15977823,0.37500000,0.78125000,0.29296875,0.49984639,0.56989247,0.32258065,0.19354839,1.00000000,1.00000000,2.97484685,11.00000000
7093,keep,3.97027391,,0.20996094,0.15322581,0.34375000,0.78125000,0.26855469,0.49737434,0.56459115,0.32258065,0.19354839,1.00000000,1.00000000,2.89449387,12.00000000
